ID,Mechanics
181279,"Hidden Movement, Point to Point Movement, Resource to Move, Secret Unit Deployment, Team-Based Game, Variable Player Powers"
265188,"Commodity Speculation, Dice Rolling, Grid Movement, Market, Rondel, Set Collection, Tile Placement, Time Track"
193037,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Hand Management, Push Your Luck, Storytelling, Traitor Game, Variable Player Powers, Voting"
760,"Card Play Conflict Resolution, Hand Management, Melding and Splaying, Set Collection"
93260,"Deck Construction, Dice Rolling, Grid Movement, Hand Management, Stat Check Resolution, Variable Player Powers"
144344,"Action Retrieval, Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Set Collection"
203420,Cooperative Game
209418,"Card Drafting, Deck Bag and Pool Building, Hand Management"
66589,"Advantage Token, Area Movement, Rondel"
59294,"Area Majority / Influence, Auction/Bidding, Grid Movement, Modular Board, Simultaneous Action Selection, Variable Player Powers"
176734,"Dice Rolling, Worker Placement, Worker Placement, Different Worker Types"
286096,"Card Drafting, Chaining, Dice Rolling, Grid Coverage, Hand Management, Hexagon Grid, Income, Map Addition, Solo / Solitaire Game, Square Grid, Tech Trees / Tech Tracks, Tile Placement, Track Movement, Variable Player Powers"
48726,"Area Majority / Influence, Card Drafting, Dice Rolling, Worker Placement with Dice Workers"
19777,"Area Majority / Influence, Auction/Bidding, Pick-up and Deliver, Stock Holding"
54138,"Area Majority / Influence, Area Movement, Investment, Ownership, Rondel, Stock Holding"
268864,"Card Drafting, Deck Bag and Pool Building, Dice Rolling, Modular Board, Simulation"
172081,"Action Points, Cooperative Game, Dice Rolling, Grid Movement, Map Addition, Modular Board, Multiple Maps, Solo / Solitaire Game, Square Grid, Three Dimensional Movement, Variable Player Powers"
234,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling, Events, Point to Point Movement, Simulation"
256916,"Action Retrieval, Auction: Dutch, Card Drafting, Deck Bag and Pool Building, Hand Management, Point to Point Movement, Team-Based Game"
146439,"Campaign / Battle Card Driven, Command Cards, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers"
224783,"Area Majority / Influence, Dice Rolling, Hexagon Grid, Map Addition, Modular Board, Variable Phase Order"
13122,"Grid Coverage, Modular Board, Tile Placement, Trading"
312484,"Chaining, Deck Bag and Pool Building, Drafting, Move Through Deck, Once-Per-Game Abilities, Resource to Move, Tile Placement, Turn Order: Progressive, Worker Placement"
232405,"Action Points, Area Movement, Betting and Bluffing, Dice Rolling, End Game Bonuses, Hand Management, Pick-up and Deliver, Take That, Variable Player Powers"
139976,"Action Points, Area Majority / Influence, Area Movement, Dice Rolling, Variable Player Powers"
2655,"Enclosure, Grid Movement, Hexagon Grid, Pieces as Map, Slide/Push, Three Dimensional Movement, Tile Placement"
160477,"Grid Movement, Hand Management, Pattern Movement, Static Capture"
206718,"Area Majority / Influence, Card Drafting, Hand Management, Set Collection"
101721,"Deck Construction, Dice Rolling, Grid Movement, Line of Sight, Simultaneous Action Selection, Turn Order: Progressive, Variable Player Powers"
209685,"Action Retrieval, Card Drafting, Contracts, Deck Bag and Pool Building, Hand Management, Increase Value of Unchosen Resources, Set Collection"
241451,"Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Legacy Game, Solo / Solitaire Game, Variable Phase Order, Variable Player Powers"
172818,"Action Points, Dice Rolling, Narrative Choice / Paragraph, Set Collection, Storytelling, Trading"
187617,"Action Points, Area Majority / Influence, Area Movement, Cooperative Game, Dice Rolling, Push Your Luck, Simulation, Solo / Solitaire Game, Time Track"
40692,"Area Majority / Influence, Area Movement, Dice Rolling, Increase Value of Unchosen Resources, Variable Player Powers, Victory Points as a Resource"
140934,"Hand Management, Pattern Building, Rock-Paper-Scissors, Set Collection, Tile Placement"
181304,"Communication Limits, Cooperative Game, Deduction, Finale Ending, Hand Management, Pattern Recognition"
45315,"Action Queue, Hand Management, Simultaneous Action Selection, Tile Placement, Worker Placement"
249259,"Area Majority / Influence, Deck Bag and Pool Building, Grid Movement, Hand Management, Team-Based Game, Variable Player Powers"
269207,"Deck Bag and Pool Building, Dice Rolling, Drafting, Worker Placement, Worker Placement with Dice Workers"
165722,Real-Time
46213,Paper-and-Pencil
136888,"Dice Rolling, Hand Management"
77130,"Card Drafting, Deck Bag and Pool Building, Grid Movement, Hand Management, Modular Board, Rock-Paper-Scissors, Trading, Variable Player Powers"
271896,"Dice Rolling, Modular Board, Pick-up and Deliver, Trading, Variable Player Powers"
59959,"Hidden Movement, Memory, Point to Point Movement, Secret Unit Deployment, Team-Based Game"
54,"Action Points, Area Majority / Influence, Auction/Bidding, Grid Movement, Hexagon Grid, Map Addition, Modular Board, Set Collection, Tile Placement"
227789,"Grid Coverage, Highest-Lowest Scoring, Once-Per-Game Abilities, Rondel, Tile Placement, Track Movement, Turn Order: Claim Action, Turn Order: Pass Order"
163967,"Area Majority / Influence, Card Drafting, Dice Rolling, End Game Bonuses, Follow, Race, Re-rolling and Locking, Solo / Solitaire Game, Track Movement, Variable Phase Order, Variable Player Powers"
25292,"Action Points, Area Movement, Bias, Dice Rolling, Pick-up and Deliver, Race, Variable Player Powers, Variable Set-up"
246784,"Deduction, Hexagon Grid, Modular Board, Pattern Recognition"
41114,"Hidden Roles, Memory, Roles with Asymmetric Information, Simultaneous Action Selection, Team-Based Game, Traitor Game, Voting"
143693,"Card Drafting, Set Collection, Simultaneous Action Selection, Tile Placement, Variable Phase Order"
176920,"Action Retrieval, Area Majority / Influence, Area Movement, Hand Management, Simultaneous Action Selection, Take That, Turn Order: Role Order"
37046,"Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Move Through Deck, Solo / Solitaire Game, Variable Player Powers"
5,"Hand Management, Investment, Market, Ownership, Square Grid, Stock Holding, Tile Placement, Victory Points as a Resource"
163745,"Action Queue, Critical Hits and Failures, Dice Rolling, Movement Template, Simulation, Variable Player Powers"
39856,"Race, Simultaneous Action Selection, Storytelling, Targeted Clues, Voting"
296151,"Deck Bag and Pool Building, Hand Management, Modular Board, Rondel, Set Collection, Solo / Solitaire Game, Variable Player Powers, Worker Placement"
119890,"Automatic Resource Growth, Enclosure, Increase Value of Unchosen Resources, Tile Placement, Worker Placement"
70919,"Action Points, Dice Rolling, End Game Bonuses, Grid Movement, Hexagon Grid, Modular Board, Network and Route Building, Pattern Building, Set Collection, Tile Placement"
17392,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers"
21241,"Area Majority / Influence, Connections, Grid Movement, Hand Management, Hexagon Grid, Line of Sight, Player Elimination, Solo / Solitaire Game, Team-Based Game, Tile Placement, Variable Player Powers"
129622,"Hand Management, Player Elimination, Score-and-Reset Game"
283355,"Alliances, Area Majority / Influence, Area Movement, Auction/Bidding, Bribery, Force Commitment, Map Deformation, Predictive Bid, Take That, Variable Player Powers"
182134,"Action Points, Events, Hand Management, Push Your Luck, Secret Unit Deployment, Simulation, Take That, Turn Order: Progressive"
2653,"Action Points, Dice Rolling, Grid Movement, Hexagon Grid, Map Reduction, Memory, Modular Board, Secret Unit Deployment, Take That"
234487,"Action Points, Contracts, Deck Bag and Pool Building, Variable Player Powers"
1,"Alliances, Area Majority / Influence, Auction/Bidding, Dice Rolling, Hand Management, Simultaneous Action Selection"
199042,"Cooperative Game, Deck Bag and Pool Building, Variable Player Powers"
219513,"Card Drafting, Grid Coverage, Set Collection, Tile Placement"
25554,"Area Majority / Influence, Card Drafting, Point to Point Movement"
8217,"Action Drafting, Follow, Hand Management, Set Collection, Variable Phase Order"
192458,"Card Drafting, Hand Management, Variable Phase Order, Variable Player Powers, Worker Placement"
39683,"Card Drafting, Contracts, Income, Loans, Market, Set Collection, Solo / Solitaire Game"
33160,"Area Majority / Influence, Card Drafting, Hand Management, Set Collection"
31594,"Action Drafting, Events, Hand Management, Variable Phase Order"
24480,"Events, Turn Order: Random, Worker Placement, Worker Placement, Different Worker Types"
204305,"Cooperative Game, Solo / Solitaire Game, Storytelling"
172,"Auction/Bidding, Auction: Sealed Bid, Auction: Turn Order Until Pass, Hand Management, Selection Order Bid"
144592,"Area Majority / Influence, Auction/Bidding, Card Drafting, Modular Board, Worker Placement"
9217,"Card Drafting, Set Collection"
36932,"Dice Rolling, Grid Movement, Line of Sight, Modular Board, Variable Player Powers"
90137,"Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Dice Rolling, Hand Management"
40765,"Action Points, Area Majority / Influence, Dice Rolling, Grid Movement, Hand Management, Modular Board, Tech Trees / Tech Tracks, Trading"
256226,"Drafting, End Game Bonuses, Modular Board, Pattern Building, Set Collection, Tile Placement, Turn Order: Claim Action"
184921,"Area Majority / Influence, Card Drafting, Drafting, End Game Bonuses"
197376,"Card Drafting, Catch the Leader, Hand Management, Legacy Game, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Worker Placement"
21348,"Card Drafting, Hand Management, Network and Route Building, Point to Point Movement, Set Collection"
121,"Alliances, Area Majority / Influence, Area Movement, Auction/Bidding, Hand Management, Map Deformation, Team-Based Game, Variable Player Powers"
70323,"Card Drafting, Dice Rolling, King of the Hill, Player Elimination, Push Your Luck, Re-rolling and Locking"
71,"Area Majority / Influence, Area Movement, Hand Management, Set Collection, Tech Trees / Tech Tracks, Trading, Turn Order: Stat-Based"
257499,"Cooperative Game, Dice Rolling, Modular Board, Stat Check Resolution, Variable Player Powers"
54625,"Action Points, Dice Rolling, Grid Movement, Modular Board"
250458,"Hand Management, Set Collection, Worker Placement"
186751,"Area Movement, Campaign / Battle Card Driven, Card Drafting, Dice Rolling, Hand Management, Player Elimination, Simulation, Variable Player Powers"
154809,"Area Majority / Influence, Variable Phase Order"
265736,"Bingo, End Game Bonuses, Follow, Grid Coverage, Pattern Building, Solo / Solitaire Game, Turn Order: Progressive, Variable Phase Order, Variable Player Powers, Variable Set-up"
166669,"Follow, Hand Management, Set Collection, Variable Phase Order"
246192,"Card Drafting, Contracts"
198773,"Communication Limits, Memory, Push Your Luck, Team-Based Game"
243,"Critical Hits and Failures, Dice Rolling, Grid Movement, Hexagon Grid, Interrupts, Line of Sight, Modular Board, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Variable Player Powers"
50,"Hand Management, Push Your Luck, Score-and-Reset Game, Set Collection"
283155,"Hexagon Grid, Pattern Building, Scenario / Mission / Campaign Game, Set Collection, Solo / Solitaire Game, Tile Placement"
124708,"Area Movement, Cooperative Game, Dice Rolling, Role Playing, Storytelling, Variable Player Powers"
170771,"Action Points, Area Movement, Cooperative Game, Dice Rolling, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers"
235802,"Cooperative Game, Deck Bag and Pool Building, Dice Rolling, Minimap Resolution, Role Playing, Solo / Solitaire Game, Variable Player Powers"
314040,"Action Points, Cooperative Game, Hand Management, Legacy Game, Point to Point Movement, Set Collection, Variable Player Powers"
63628,"Drafting, Race, Take That, Worker Placement, Worker Placement, Different Worker Types"
55670,"Action Points, Card Drafting, Dice Rolling, Hand Management, Network and Route Building, Pick-up and Deliver, Set Collection"
66188,"Action Queue, Grid Movement, Set Collection, Simultaneous Action Selection"
15985,"Dice Rolling, Grid Movement, Variable Player Powers"
15987,"Cooperative Game, Dice Rolling, Hand Management, Point to Point Movement, Role Playing, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers"
63888,"Advantage Token, Hand Management, Layering, Melding and Splaying, Tech Trees / Tech Tracks, Variable Phase Order"
195539,"Area Majority / Influence, Auction/Bidding, Card Drafting, Hand Management, Memory, Take That, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types"
194594,"Card Drafting, Deck Bag and Pool Building, Dice Rolling, Random Production"
40354,"Auction/Bidding, Hand Management, Point to Point Movement, Secret Unit Deployment, Simulation, Variable Set-up"
236191,"Action Queue, Card Drafting, Hand Management, Loans"
229220,"Card Drafting, Dice Rolling, Network and Route Building, Set Collection, Tile Placement, Variable Player Powers"
79828,"Area Majority / Influence, Card Drafting, Deck Bag and Pool Building, Hand Management, Point to Point Movement"
